leading_edge_gene	n_pathways	pathways
PSMD7	27	HALLMARK_MYC_TARGETS_V1,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMD8	27	HALLMARK_MYC_TARGETS_V1,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMA5	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,BIOCARTA_PROTEASOME_PATHWAY,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMB1	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,BIOCARTA_PROTEASOME_PATHWAY,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMB4	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,BIOCARTA_PROTEASOME_PATHWAY,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMB6	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,BIOCARTA_PROTEASOME_PATHWAY,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMB7	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,BIOCARTA_PROTEASOME_PATHWAY,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMC1	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMC3	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMC5	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMD6	26	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSMD9	26	HALLMARK_HEME_METABOLISM,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
PSME3	26	HALLMARK_MTORC1_SIGNALING,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_POLYAMINES,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,KEGG_PROTEASOME,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_PROTEASOME_DEGRADATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
UBA52	22	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_METABOLISM_OF_RNA,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,REACTOME_SIGNALING_BY_NOTCH,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
MAPK1	19	HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_HEMOSTASIS,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_PROGRAMMED_CELL_DEATH,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,KEGG_CHEMOKINE_SIGNALING_PATHWAY,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1,WP_IL18_SIGNALING_PATHWAY,PID_CD8_TCR_DOWNSTREAM_PATHWAY,PID_AVB3_OPN_PATHWAY
RAC1	17	HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_HEMOSTASIS,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,KEGG_CHEMOKINE_SIGNALING_PATHWAY,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,PID_AVB3_OPN_PATHWAY,PID_P75_NTR_PATHWAY
RELA	17	HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_INFLAMMATORY_RESPONSE,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,KEGG_CHEMOKINE_SIGNALING_PATHWAY,BIOCARTA_NFKB_PATHWAY,WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,WP_IL18_SIGNALING_PATHWAY,PID_AVB3_OPN_PATHWAY
